,cfrplus Return Against random,Order
14035,1.0,First Moving
14036,4.0,First Moving
14037,3.0,First Moving
14038,0.0,First Moving
14039,2.0,First Moving
14040,2.0,First Moving
14041,2.0,First Moving
14042,0.0,First Moving
14043,4.0,First Moving
14044,0.0,First Moving
14045,0.0,First Moving
14046,4.0,First Moving
14047,1.0,First Moving
14048,0.0,First Moving
14049,2.0,First Moving
14050,0.0,First Moving
14051,1.0,First Moving
14052,4.0,First Moving
14053,4.0,First Moving
14054,-2.0,First Moving
14055,6.0,First Moving
14056,4.0,First Moving
14057,6.0,First Moving
14058,0.0,First Moving
14059,2.0,First Moving
14060,2.0,First Moving
14061,2.0,First Moving
14062,2.0,First Moving
14063,0.0,First Moving
14064,4.0,First Moving
14065,0.0,First Moving
14066,2.0,First Moving
14067,6.0,First Moving
14068,4.0,First Moving
14069,0.0,First Moving
14070,4.0,First Moving
14071,0.0,First Moving
14072,0.0,First Moving
14073,4.0,First Moving
14074,4.0,First Moving
14075,2.0,First Moving
14076,4.0,First Moving
14077,0.0,First Moving
14078,7.0,First Moving
14079,0.0,First Moving
14080,2.0,First Moving
14081,5.0,First Moving
14082,0.0,First Moving
14083,3.0,First Moving
14084,2.0,First Moving
14085,4.0,First Moving
14086,3.0,First Moving
14087,1.0,First Moving
14088,5.0,First Moving
14089,4.0,First Moving
14090,4.0,First Moving
14091,0.0,First Moving
14092,4.0,First Moving
14093,2.0,First Moving
14094,4.0,First Moving
14095,4.0,First Moving
14096,3.0,First Moving
14097,0.0,First Moving
14098,1.0,First Moving
14099,4.0,First Moving
14100,2.0,First Moving
14101,4.0,First Moving
14102,2.0,First Moving
14103,4.0,First Moving
14104,0.0,First Moving
14105,1.0,First Moving
14106,7.0,First Moving
14107,0.0,First Moving
14108,2.0,First Moving
14109,0.0,First Moving
14110,4.0,First Moving
14111,1.0,First Moving
14112,0.0,First Moving
14113,0.0,First Moving
14114,2.0,First Moving
14115,4.0,First Moving
14116,2.0,First Moving
14117,4.0,First Moving
14118,6.0,First Moving
14119,3.0,First Moving
14120,4.0,First Moving
14121,4.0,First Moving
14122,4.0,First Moving
14123,6.0,First Moving
14124,4.0,First Moving
14125,1.0,First Moving
14126,4.0,First Moving
14127,4.0,First Moving
14128,0.0,First Moving
14129,3.0,First Moving
14130,2.0,First Moving
14131,4.0,First Moving
14132,6.0,First Moving
14133,0.0,First Moving
14134,2.0,First Moving
14135,2.0,First Moving
14136,2.0,First Moving
14137,0.0,First Moving
14138,1.0,First Moving
14139,2.0,First Moving
14140,2.0,First Moving
14141,6.0,First Moving
14142,4.0,First Moving
14143,5.0,First Moving
14144,2.0,First Moving
14145,0.0,First Moving
14146,0.0,First Moving
14147,0.0,First Moving
14148,2.0,First Moving
14149,-2.0,First Moving
14150,5.0,First Moving
14151,4.0,First Moving
14152,3.0,First Moving
14153,-2.0,First Moving
14154,4.0,First Moving
14155,0.0,First Moving
14156,4.0,First Moving
14157,0.0,First Moving
14158,2.0,First Moving
14159,6.0,First Moving
14160,1.0,First Moving
14161,4.0,First Moving
14162,1.0,First Moving
14163,0.0,First Moving
14164,4.0,First Moving
14165,0.0,First Moving
14166,0.0,First Moving
14167,1.0,First Moving
14168,4.0,First Moving
14169,0.0,First Moving
14170,1.0,First Moving
14171,4.0,First Moving
14172,6.0,First Moving
14173,0.0,First Moving
14174,-2.0,First Moving
14175,6.0,First Moving
14176,2.0,First Moving
14177,4.0,First Moving
14178,2.0,First Moving
14179,2.0,First Moving
14180,1.0,First Moving
14181,1.0,First Moving
14182,0.0,First Moving
14183,-2.0,First Moving
14184,4.0,First Moving
14185,-2.0,First Moving
14186,-2.0,First Moving
14187,4.0,First Moving
14188,0.0,First Moving
14189,-2.0,First Moving
14190,3.0,First Moving
14191,2.0,First Moving
14192,2.0,First Moving
14193,1.0,First Moving
14194,4.0,First Moving
14195,0.0,First Moving
14196,2.0,First Moving
14197,4.0,First Moving
14198,0.0,First Moving
14199,4.0,First Moving
14200,2.0,First Moving
14201,3.0,First Moving
14202,1.0,First Moving
14203,4.0,First Moving
14204,2.0,First Moving
14205,2.0,First Moving
14206,-2.0,First Moving
14207,0.0,First Moving
14208,2.0,First Moving
14209,4.0,First Moving
14210,3.0,First Moving
14211,2.0,First Moving
14212,4.0,First Moving
14213,-2.0,First Moving
14214,-2.0,First Moving
14215,4.0,First Moving
14216,4.0,First Moving
14217,0.0,First Moving
14218,1.0,First Moving
14219,2.0,First Moving
14220,2.0,First Moving
14221,2.0,First Moving
14222,4.0,First Moving
14223,2.0,First Moving
14224,2.0,First Moving
14225,2.0,First Moving
14226,2.0,First Moving
14227,2.0,First Moving
14228,3.0,First Moving
14229,2.0,First Moving
14230,0.0,First Moving
14231,-2.0,First Moving
14232,2.0,First Moving
14233,4.0,First Moving
14234,-2.0,First Moving
14235,6.0,First Moving
14236,4.0,First Moving
14237,2.0,First Moving
14238,5.0,First Moving
14239,1.0,First Moving
14240,4.0,First Moving
14241,1.0,First Moving
14242,2.0,First Moving
14243,1.0,First Moving
14244,2.0,First Moving
14245,4.0,First Moving
14246,1.0,First Moving
14247,4.0,First Moving
14248,2.0,First Moving
14249,1.0,First Moving
14250,2.0,First Moving
14251,4.0,First Moving
14252,0.0,First Moving
14253,4.0,First Moving
14254,6.0,First Moving
14255,4.0,First Moving
14256,2.0,First Moving
14257,2.0,First Moving
14258,0.0,First Moving
14259,1.0,First Moving
14260,0.0,First Moving
14261,0.0,First Moving
14262,6.0,First Moving
14263,0.0,First Moving
14264,1.0,First Moving
14265,7.0,First Moving
14266,4.0,First Moving
14267,4.0,First Moving
14268,2.0,First Moving
14269,0.0,First Moving
14270,2.0,First Moving
14271,6.0,First Moving
14272,0.0,First Moving
14273,0.0,First Moving
14274,3.0,First Moving
14275,6.0,First Moving
14276,2.0,First Moving
14277,1.0,First Moving
14278,2.0,First Moving
14279,2.0,First Moving
14280,2.0,First Moving
14281,2.0,First Moving
14282,6.0,First Moving
14283,-2.0,First Moving
14284,4.0,First Moving
14285,3.0,First Moving
14286,2.0,First Moving
14287,0.0,First Moving
14288,2.0,First Moving
14289,0.0,First Moving
14290,4.0,First Moving
14291,2.0,First Moving
14292,0.0,First Moving
14293,4.0,First Moving
14294,3.0,First Moving
14295,2.0,First Moving
14296,1.0,First Moving
14297,2.0,First Moving
14298,4.0,First Moving
14299,3.0,First Moving
14300,3.0,First Moving
14301,4.0,First Moving
14302,0.0,First Moving
14303,1.0,First Moving
14304,2.0,First Moving
14305,0.0,First Moving
14306,6.0,First Moving
14307,4.0,First Moving
14308,-2.0,First Moving
14309,1.0,First Moving
14310,6.0,First Moving
14311,2.0,First Moving
14312,2.0,First Moving
14313,1.0,First Moving
14314,1.0,First Moving
14315,1.0,First Moving
14316,2.0,First Moving
14317,4.0,First Moving
14318,0.0,First Moving
14319,2.0,First Moving
14320,6.0,First Moving
14321,2.0,First Moving
14322,4.0,First Moving
14323,6.0,First Moving
14324,4.0,First Moving
14325,2.0,First Moving
14326,4.0,First Moving
14327,7.0,First Moving
14328,2.0,First Moving
14329,2.0,First Moving
14330,4.0,First Moving
14331,3.0,First Moving
14332,0.0,First Moving
14333,0.0,First Moving
14334,2.0,First Moving
14335,4.0,First Moving
14336,1.0,First Moving
14337,2.0,First Moving
14338,0.0,First Moving
14339,7.0,First Moving
14340,2.0,First Moving
14341,6.0,First Moving
14342,6.0,First Moving
14343,2.0,First Moving
14344,2.0,First Moving
14345,3.0,First Moving
14346,0.0,First Moving
14347,1.0,First Moving
14348,0.0,First Moving
14349,5.0,First Moving
14350,1.0,First Moving
14351,0.0,First Moving
14352,2.0,First Moving
14353,2.0,First Moving
14354,4.0,First Moving
14355,0.0,First Moving
14356,0.0,First Moving
14357,2.0,First Moving
14358,2.0,First Moving
14359,6.0,First Moving
14360,1.0,First Moving
14361,2.0,First Moving
14362,2.0,First Moving
14363,0.0,First Moving
14364,1.0,First Moving
14365,2.0,First Moving
14366,6.0,First Moving
14367,4.0,First Moving
14368,0.0,First Moving
14369,0.0,First Moving
14370,4.0,First Moving
14371,4.0,First Moving
14372,2.0,First Moving
14373,5.0,First Moving
14374,4.0,First Moving
14375,2.0,First Moving
14376,3.0,First Moving
14377,2.0,First Moving
14378,0.0,First Moving
14379,2.0,First Moving
14380,4.0,First Moving
14381,4.0,First Moving
14382,0.0,First Moving
14383,0.0,First Moving
14384,-2.0,First Moving
14385,6.0,First Moving
14386,0.0,First Moving
14387,2.0,First Moving
14388,6.0,First Moving
14389,0.0,First Moving
14390,-2.0,First Moving
14391,4.0,First Moving
14392,4.0,First Moving
14393,4.0,First Moving
14394,4.0,First Moving
14395,4.0,First Moving
14396,0.0,First Moving
14397,0.0,First Moving
14398,4.0,First Moving
14399,3.0,First Moving
14400,3.0,First Moving
14401,4.0,First Moving
14402,1.0,First Moving
14403,6.0,First Moving
14404,2.0,First Moving
14405,4.0,First Moving
14406,1.0,First Moving
14407,4.0,First Moving
14408,1.0,First Moving
14409,2.0,First Moving
14410,6.0,First Moving
14411,2.0,First Moving
14412,2.0,First Moving
14413,4.0,First Moving
14414,5.0,First Moving
14415,2.0,First Moving
14416,2.0,First Moving
14417,2.0,First Moving
14418,2.0,First Moving
14419,0.0,First Moving
14420,4.0,First Moving
14421,5.0,First Moving
14422,4.0,First Moving
14423,0.0,First Moving
14424,2.0,First Moving
14425,2.0,First Moving
14426,0.0,First Moving
14427,2.0,First Moving
14428,4.0,First Moving
14429,0.0,First Moving
14430,4.0,First Moving
14431,-2.0,First Moving
14432,1.0,First Moving
14433,3.0,First Moving
14434,2.0,First Moving
14435,2.0,First Moving
14436,4.0,First Moving
14437,5.0,First Moving
14438,0.0,First Moving
14439,4.0,First Moving
14440,1.0,First Moving
14441,2.0,First Moving
14442,0.0,First Moving
14443,2.0,First Moving
14444,0.0,First Moving
14445,0.0,First Moving
14446,2.0,First Moving
14447,0.0,First Moving
14448,4.0,First Moving
14449,0.0,First Moving
14450,4.0,First Moving
14451,4.0,First Moving
14452,4.0,First Moving
14453,1.0,First Moving
14454,4.0,First Moving
14455,2.0,First Moving
14456,2.0,First Moving
14457,0.0,First Moving
14458,2.0,First Moving
14459,0.0,First Moving
14460,4.0,First Moving
14461,0.0,First Moving
14462,0.0,First Moving
14463,0.0,First Moving
14464,0.0,First Moving
14465,0.0,First Moving
14466,7.0,First Moving
14467,1.0,First Moving
14468,7.0,First Moving
14469,4.0,First Moving
14470,6.0,First Moving
14471,3.0,First Moving
14472,6.0,First Moving
14473,2.0,First Moving
14474,2.0,First Moving
14475,1.0,First Moving
14476,0.0,First Moving
14477,4.0,First Moving
14478,0.0,First Moving
14479,4.0,First Moving
14480,3.0,First Moving
14481,4.0,First Moving
14482,1.0,First Moving
14483,4.0,First Moving
14484,2.0,First Moving
14485,2.0,First Moving
14486,4.0,First Moving
14487,1.0,First Moving
14488,0.0,First Moving
14489,2.0,First Moving
14490,6.0,First Moving
14491,0.0,First Moving
14492,6.0,First Moving
14493,0.0,First Moving
14494,1.0,First Moving
14495,1.0,First Moving
14496,2.0,First Moving
14497,0.0,First Moving
14498,4.0,First Moving
14499,4.0,First Moving
14500,4.0,First Moving
14501,5.0,First Moving
14502,1.0,First Moving
14503,0.0,First Moving
14504,1.0,First Moving
14505,5.0,First Moving
14506,4.0,First Moving
14507,2.0,First Moving
14508,3.0,First Moving
14509,0.0,First Moving
14510,1.0,First Moving
14511,4.0,First Moving
14512,2.0,First Moving
14513,4.0,First Moving
14514,4.0,First Moving
14515,5.0,First Moving
14516,2.0,First Moving
14517,4.0,First Moving
14518,2.0,First Moving
14519,3.0,First Moving
14520,2.0,First Moving
14521,4.0,First Moving
14522,4.0,First Moving
14523,0.0,First Moving
14524,0.0,First Moving
14525,7.0,First Moving
14526,0.0,First Moving
14527,3.0,First Moving
14528,0.0,First Moving
14529,2.0,First Moving
14530,6.0,First Moving
14531,1.0,First Moving
14532,6.0,First Moving
14533,1.0,First Moving
14534,0.0,First Moving
14535,4.0,First Moving
14536,0.0,First Moving
14537,4.0,First Moving
14538,2.0,First Moving
14539,2.0,First Moving
14540,-2.0,First Moving
14541,2.0,First Moving
14542,1.0,First Moving
14543,5.0,First Moving
14544,4.0,First Moving
14545,2.0,First Moving
14546,0.0,First Moving
14547,2.0,First Moving
14548,2.0,First Moving
14549,4.0,First Moving
14550,3.0,First Moving
14551,4.0,First Moving
14552,0.0,First Moving
14553,2.0,First Moving
14554,4.0,First Moving
14555,0.0,First Moving
14556,0.0,First Moving
14557,2.0,First Moving
14558,3.0,First Moving
14559,4.0,First Moving
14560,4.0,First Moving
14561,3.0,First Moving
14562,1.0,First Moving
14563,3.0,First Moving
14564,4.0,First Moving
14565,7.0,First Moving
14566,2.0,First Moving
14567,0.0,First Moving
14568,2.0,First Moving
14569,4.0,First Moving
14570,1.0,First Moving
14571,0.0,First Moving
14572,0.0,First Moving
14573,0.0,First Moving
14574,3.0,First Moving
14575,2.0,First Moving
14576,3.0,First Moving
14577,2.0,First Moving
14578,2.0,First Moving
14579,2.0,First Moving
14580,6.0,First Moving
14581,4.0,First Moving
14582,3.0,First Moving
14583,3.0,First Moving
14584,2.0,First Moving
14585,3.0,First Moving
14586,0.0,First Moving
14587,6.0,First Moving
14588,1.0,First Moving
14589,2.0,First Moving
14590,2.0,First Moving
14591,1.0,First Moving
14592,2.0,First Moving
14593,2.0,First Moving
14594,2.0,First Moving
14595,0.0,First Moving
14596,2.0,First Moving
14597,4.0,First Moving
14598,4.0,First Moving
14599,1.0,First Moving
14600,-2.0,First Moving
14601,1.0,First Moving
14602,2.0,First Moving
14603,1.0,First Moving
14604,2.0,First Moving
14605,6.0,First Moving
14606,6.0,First Moving
14607,0.0,First Moving
14608,4.0,First Moving
14609,5.0,First Moving
14610,3.0,First Moving
14611,1.0,First Moving
14612,2.0,First Moving
14613,4.0,First Moving
14614,6.0,First Moving
14615,3.0,First Moving
14616,4.0,First Moving
14617,1.0,First Moving
14618,4.0,First Moving
14619,0.0,First Moving
14620,0.0,First Moving
14621,5.0,First Moving
14622,3.0,First Moving
14623,1.0,First Moving
14624,2.0,First Moving
14625,3.0,First Moving
14626,1.0,First Moving
14627,5.0,First Moving
14628,4.0,First Moving
14629,2.0,First Moving
14630,4.0,First Moving
14631,-2.0,First Moving
14632,6.0,First Moving
14633,5.0,First Moving
14634,-2.0,First Moving
14635,0.0,First Moving
14636,3.0,First Moving
14637,0.0,First Moving
14638,7.0,First Moving
14639,2.0,First Moving
14640,0.0,First Moving
14641,1.0,First Moving
14642,2.0,First Moving
14643,6.0,First Moving
14644,4.0,First Moving
14645,0.0,First Moving
14646,2.0,First Moving
14647,5.0,First Moving
14648,0.0,First Moving
14649,7.0,First Moving
14650,4.0,First Moving
14651,0.0,First Moving
14652,4.0,First Moving
14653,0.0,First Moving
14654,2.0,First Moving
14655,2.0,First Moving
14656,4.0,First Moving
14657,4.0,First Moving
14658,4.0,First Moving
14659,4.0,First Moving
14660,1.0,First Moving
14661,2.0,First Moving
14662,1.0,First Moving
14663,0.0,First Moving
14664,3.0,First Moving
14665,2.0,First Moving
14666,4.0,First Moving
14667,0.0,First Moving
14668,-2.0,First Moving
14669,1.0,First Moving
14670,2.0,First Moving
14671,0.0,First Moving
14672,-2.0,First Moving
14673,0.0,First Moving
14674,6.0,First Moving
14675,4.0,First Moving
14676,2.0,First Moving
14677,0.0,First Moving
14678,0.0,First Moving
14679,0.0,First Moving
14680,4.0,First Moving
14681,2.0,First Moving
14682,0.0,First Moving
14683,2.0,First Moving
14684,4.0,First Moving
14685,3.0,First Moving
14686,2.0,First Moving
14687,-2.0,First Moving
14688,3.0,First Moving
14689,1.0,First Moving
14690,2.0,First Moving
14691,4.0,First Moving
14692,4.0,First Moving
14693,2.0,First Moving
14694,2.0,First Moving
14695,2.0,First Moving
14696,2.0,First Moving
14697,4.0,First Moving
14698,2.0,First Moving
14699,2.0,First Moving
14700,4.0,First Moving
14701,-2.0,First Moving
14702,-2.0,First Moving
14703,4.0,First Moving
14704,0.0,First Moving
14705,6.0,First Moving
14706,-2.0,First Moving
14707,0.0,First Moving
14708,0.0,First Moving
14709,4.0,First Moving
14710,6.0,First Moving
14711,1.0,First Moving
14712,2.0,First Moving
14713,4.0,First Moving
14714,-2.0,First Moving
14715,2.0,First Moving
14716,4.0,First Moving
14717,-2.0,First Moving
14718,-2.0,First Moving
14719,2.0,First Moving
14720,5.0,First Moving
14721,3.0,First Moving
14722,2.0,First Moving
14723,5.0,First Moving
14724,1.0,First Moving
14725,0.0,First Moving
14726,2.0,First Moving
14727,4.0,First Moving
14728,0.0,First Moving
14729,2.0,First Moving
14730,4.0,First Moving
14731,0.0,First Moving
14732,0.0,First Moving
14733,4.0,First Moving
14734,2.0,First Moving
14735,4.0,First Moving
14736,4.0,First Moving
14737,2.0,First Moving
14738,0.0,First Moving
14739,2.0,First Moving
14740,2.0,First Moving
14741,2.0,First Moving
14742,0.0,First Moving
14743,3.0,First Moving
14744,5.0,First Moving
14745,0.0,First Moving
14746,2.0,First Moving
14747,2.0,First Moving
14748,2.0,First Moving
14749,1.0,First Moving
14750,2.0,First Moving
14751,0.0,First Moving
14752,-2.0,First Moving
14753,2.0,First Moving
14754,6.0,First Moving
14755,1.0,First Moving
14756,3.0,First Moving
14757,2.0,First Moving
14758,0.0,First Moving
14759,0.0,First Moving
14760,4.0,First Moving
14761,0.0,First Moving
14762,2.0,First Moving
14763,4.0,First Moving
14764,4.0,First Moving
14765,0.0,First Moving
14766,5.0,First Moving
14767,2.0,First Moving
14768,1.0,First Moving
14769,4.0,First Moving
14770,2.0,First Moving
14771,1.0,First Moving
14772,7.0,First Moving
14773,2.0,First Moving
14774,4.0,First Moving
14775,4.0,First Moving
14776,0.0,First Moving
14777,4.0,First Moving
14778,4.0,First Moving
14779,4.0,First Moving
14780,2.0,First Moving
14781,2.0,First Moving
14782,6.0,First Moving
14783,4.0,First Moving
14784,4.0,First Moving
14785,0.0,First Moving
14786,2.0,First Moving
14787,2.0,First Moving
14788,0.0,First Moving
14789,2.0,First Moving
14790,0.0,First Moving
14791,1.0,First Moving
14792,3.0,First Moving
14793,2.0,First Moving
14794,3.0,First Moving
14795,6.0,First Moving
14796,5.0,First Moving
14797,1.0,First Moving
14798,4.0,First Moving
14799,0.0,First Moving
14800,7.0,First Moving
14801,2.0,First Moving
14802,4.0,First Moving
14803,0.0,First Moving
14804,0.0,First Moving
14805,2.0,First Moving
14806,5.0,First Moving
14807,4.0,First Moving
14808,4.0,First Moving
14809,4.0,First Moving
14810,2.0,First Moving
14811,0.0,First Moving
14812,3.0,First Moving
14813,3.0,First Moving
14814,3.0,First Moving
14815,3.0,First Moving
14816,2.0,First Moving
14817,2.0,First Moving
14818,2.0,First Moving
14819,2.0,First Moving
14820,4.0,First Moving
14821,1.0,First Moving
14822,0.0,First Moving
14823,0.0,First Moving
14824,4.0,First Moving
14825,1.0,First Moving
14826,0.0,First Moving
14827,7.0,First Moving
14828,4.0,First Moving
14829,4.0,First Moving
14830,3.0,First Moving
14831,2.0,First Moving
14832,2.0,First Moving
14833,0.0,First Moving
14834,1.0,First Moving
14835,2.0,First Moving
14836,4.0,First Moving
14837,0.0,First Moving
14838,3.0,First Moving
14839,-2.0,First Moving
14840,-2.0,First Moving
14841,2.0,First Moving
14842,6.0,First Moving
14843,4.0,First Moving
14844,0.0,First Moving
14845,0.0,First Moving
14846,2.0,First Moving
14847,2.0,First Moving
14848,2.0,First Moving
14849,4.0,First Moving
14850,7.0,First Moving
14851,4.0,First Moving
14852,0.0,First Moving
14853,6.0,First Moving
14854,1.0,First Moving
14855,0.0,First Moving
14856,6.0,First Moving
14857,1.0,First Moving
14858,2.0,First Moving
14859,1.0,First Moving
14860,4.0,First Moving
14861,5.0,First Moving
14862,0.0,First Moving
14863,2.0,First Moving
14864,6.0,First Moving
14865,6.0,First Moving
14866,1.0,First Moving
14867,4.0,First Moving
14868,6.0,First Moving
14869,1.0,First Moving
14870,4.0,First Moving
14871,0.0,First Moving
14872,4.0,First Moving
14873,4.0,First Moving
14874,2.0,First Moving
14875,7.0,First Moving
14876,4.0,First Moving
14877,2.0,First Moving
14878,2.0,First Moving
14879,2.0,First Moving
14880,3.0,First Moving
14881,1.0,First Moving
14882,2.0,First Moving
14883,4.0,First Moving
14884,2.0,First Moving
14885,2.0,First Moving
14886,2.0,First Moving
14887,4.0,First Moving
14888,0.0,First Moving
